Comune,Popolazione_totale,mean_km,mean_min,St.Dv_km,St.Dv_min
LARIANO,13106.0,0.8250000000000001,1.627777777777778,,
LICENZA,809.0,0.5258794808405438,1.7441800576843838,2.310117854136451,3.747665940288702
MAGLIANO ROMANO,1321.0,0.2189999999999999,0.6833333333333333,,
MANDELA,839.0,23.99510885975367,32.47967818831943,0.8296719565922174,1.4927809825049283
MANZIANA,7105.0,0.5496798967863008,2.5520095394479636,1.2638102991439109,1.2640109831137143
MARANO EQUO,782.0,0.266,0.95,,
MARCELLINA,6813.0,0.7106645628455405,2.3751039679044963,2.4309851759988024,2.703303496509166
MAZZANO ROMANO,2452.0,0.412,2.333333333333333,,
MENTANA,21103.0,1.0724272378334834,2.354187661575237,1.8236565587973097,2.541180584970714
MONTE COMPATRI,10388.0,3.1870094339622645,5.5320701236469425,3.680071995983624,4.57638949561366
MONTE PORZIO CATONE,8307.0,0.5011479876409454,1.6593976967216402,1.1731226373326118,2.1990282646300785
MONTEFLAVIO,1188.0,0.278,0.9666666666666668,,
MONTELANICO,1735.0,1.3658876080691642,2.0931316042267056,4.980860166678041,5.857201170828568
MONTELIBRETTI,4390.0,1.8819225512528472,3.8726044039483667,4.5846890273799135,5.262076938215909
MONTORIO ROMANO,1871.0,0.6139999999999999,1.5833333333333333,,
MORICONE,2188.0,0.28,1.1166666666666667,,
MORLUPO,7779.0,0.9096138749625058,1.7134750253531588,1.706710626801264,2.6941035918948684
NAZZANO,1041.0,16.72582804995197,22.26970861351265,2.575485633817437,3.3315828737170032
NEMI,1776.0,2.7674724099099097,5.878425300300299,1.327189423807569,2.3993845661536417
NEROLA,1635.0,2.387949235474006,3.9774108053007136,4.392168519080295,6.527265464529878
OLEVANO ROMANO,5239.0,43.961333333333336,47.22222222222223,,
PALESTRINA,19853.0,1.8302280931513297,4.003104484628688,1.4455091031034937,1.8161542032775624
PALOMBARA SABINA,7952.0,1.9616526659959757,3.4750363290856248,3.0975850933774653,3.343606853402992
PERCILE,206.0,0.08242718446601942,0.20258899676375403,0.44477016536633845,1.2610070931160098
PISONIANO,710.0,0.12200000000000001,0.7833333333333333,,
POLI,1849.0,18.02583035875248,20.142909079983177,0.2886082183578697,0.7283995082517548
PONZANO ROMANO,969.0,0.154,1.2333333333333334,,
RIANO,9540.0,2.0088121593291404,4.129689028651294,1.5003975209882396,1.818109254693662
RIGNANO FLAMINIO,8826.0,2.117412833295566,4.8352972278873025,2.4643021610332236,2.7134169830650596
RIOFREDDO,698.0,0.144,0.7999999999999999,,
ROCCA CANTERANO,180.0,15.521333333333335,22.116666666666667,1.15682669402119,1.2020815280171302
ROCCA DI CAVE,231.0,3.0319350649350647,8.025757575757575,3.4443171311596728,6.187184335382291
ROCCA DI PAPA,17115.0,0.6525581458759373,2.3442827928717502,5.515559821490873,6.749573146082722
ROCCA PRIORA,11798.0,2.249273012374978,3.809508673786517,1.5826270822532646,1.7969481444228874
ROCCA SANTO STEFANO,833.0,0.10656062424969988,0.39265706282513,0.6597306268470488,1.9327585352432297
ROCCAGIOVINE,235.0,0.116,0.4166666666666667,,
ROIATE,627.0,0.727,1.9,,
ROVIANO,1238.0,0.0605,0.23333333333333328,,
SACROFANO,6269.0,28.996517626415695,36.50674217046845,2.0807973777551543,2.66311316266728
SAMBUCI,811.0,0.392,1.3333333333333333,,
SAN CESAREO,13382.0,1.1576852986598913,2.8719249738454637,2.0543378707752984,2.553231776476465
SAN GREGORIO DA SASSOLA,1096.0,3.715,6.9,,
SAN POLO DEI CAVALIERI,2268.0,1.719465167548501,3.157907113462669,4.436601890336042,6.668027638859379
SANT'ANGELO ROMANO,3031.0,5.736073243154075,7.977229737160453,1.401625449255257,1.3453796104803641
SANT'ORESTE,2729.0,1.160188713814584,3.4494381336264808,1.4756091397566407,1.6179548132682129
SANTA MARINELLA,17812.0,2.9350071300247023,5.168893629762707,3.2571969317996805,3.0175305234839174
SARACINESCO,109.0,11.41197247706422,16.80948012232416,0.20930360723121763,0.27105759945484287
SEGNI,7301.0,2.326839405560882,4.976804547322285,2.828082475476137,3.6930740984031583
SUBIACO,6811.0,3.8789278617921994,7.958330478474364,4.145753019508691,6.505029604151822
TOLFA,4645.0,3.796408324363114,5.581503408683171,17.71491048680618,22.01851949194777
TORRITA TIBERINA,800.0,0.46082749999999995,1.3137916666666667,0.609526045382804,0.7306770072260993
TREVIGNANO ROMANO,5369.0,1.5960346433227788,2.7970152728627307,2.5390630298290047,3.293521629232488
VALLEPIETRA,239.0,0.15,0.5166666666666667,,
VALLINFREDA,292.0,0.7233013698630137,1.9363013698630136,0.5062884553295681,0.9192388155425116
VALMONTONE,14774.0,1.0270744325617074,2.8539701878675756,2.2249602984389694,3.2104298905761097
VICOVARO,3392.0,1.3166129127358492,2.647425314465409,1.799289081832044,2.371046416903539
VIVARO ROMANO,165.0,0.177,0.5833333333333334,,
ZAGAROLO,18210.0,4.508056177924218,6.960399353224723,3.8562218412442104,5.427948128415899
